zinc_id,smiles
ZINC000003812946,CC[C@@](C)(Oc1ccc(C2(c3ccc(O[C@](C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
ZINC000003830503,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
ZINC000082004496,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@@]21C
ZINC000083294653,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]21C
ZINC000103660515,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@@H]3CC[C@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
ZINC000062227227,CC(=O)NCCc1c[nH]c2ccc(O[C@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc12
ZINC000065743123,Nc1ccn([C@@H]2CS[C@@H](CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O2)c(=O)n1
ZINC000071758443,CC1(C)S[C@@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O
ZINC000071773502,C[C@H](C(=O)O)c1ccc(C[C@@H](C)CO)cc1
ZINC000118915215,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@@]54O)C3)O[C@@H]2C)C[C@@H](O)[C@@H]1O
ZINC000118915223,CC(=O)O[C@]1(C(C)=O)C[C@H](O)[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C
ZINC000118915229,C[C@]12CC[C@H](S(=O)(=O)O)C[C@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1
ZINC000004217399,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
ZINC000004245625,COc1cc(OC)c2c(c1Cl)O[C@@]1(C2=O)[C@H](C)CC(=O)C[C@H]1OC
ZINC000334138264,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O
ZINC000005116305,Cc1cccc(Cc2c[nH]cn2)c1C
ZINC000002586020,C[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
ZINC000003784427,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O
ZINC000005139697,CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
ZINC000005161502,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=N[C@H]2O
ZINC000003860188,CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O
ZINC000083294652,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@H]3CC[C@]21C
ZINC000100743496,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21
ZINC000064624931,CCC(=O)c1ccc2c(c1)N(CCN1CCN(CCO)CC1)c1ccccc1S2
ZINC000065739999,CC[C@@H](c1cccc(O)c1)[C@@H](C)CNC
ZINC000110344463,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCc4cc(O)c(O)cc4[C@@H]3CC[C@@]21C
ZINC000071773501,C[C@H](CO)Cc1ccc([C@H](C)C(=O)O)cc1
ZINC000118915216,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)C[C@@H](O[C@@H]3CC[C@@]4(C)[C@@H](CC[C@@H]5[C@@H]4C[C@@H](O)[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@@]54O)C3)O[C@@H]2C)C[C@@H](O)[C@@H]1O
ZINC000118915224,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@@](C)(O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000118915230,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1
ZINC000022055066,C[N+]1([O-])CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
ZINC000261494676,COc1cccc2c1[C@H](O)c1c(O)c3c(c(O)c1[C@@H]2O)C[C@](O)(C(=O)CO)C[C@@H]3O[C@@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
ZINC000261494680,C[N+]1([C@@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
ZINC000261494689,CN(CCOc1ccc(C[C@H]2SC(=O)NC2=O)cc1)c1ncccc1O[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261494693,C=C1C=C2C=C[C@@H]3[C@H]4CC[C@@H](C(C)C)[C@]4(C)CC[C@H]3[C@@]2(C)CC1
ZINC000261494589,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3C[C@H](O)C[C@H]3C2)cc1
ZINC000261494619,C[C@]12C[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]1CC[C@@H]1[C@@H]3CC[C@@](O)([C@@H](O)CO)[C@@]3(C)CC(=O)[C@H]12
ZINC000261494646,O=[S@@]1C=CC2=C1CCN(Cc1ccccc1Cl)C2
ZINC000261494671,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@@H]3CC[C@@H](O)[C@H]3C2)cc1
ZINC000261494710,C[C@@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)c(O)c4CC[C@@H]3[C@H]1CCC2=O
ZINC000084397769,O=C(CO)CO
ZINC000016951989,CC1(C)S[C@H]([C@@H](NC(=O)Cc2ccccc2)C(=O)O)N[C@H]1C(=O)O
ZINC000017744683,O=C(O)C[S@](=O)C(c1ccccc1)c1ccccc1
ZINC000019890803,C[C@H](Cc1ccccc1)NCc1ccccc1Cl
ZINC000021981254,c1ccc2c(c1)Cc1cccnc1N1CCNC[C@H]21
ZINC000261494697,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1[C@@H]1C[C@@H]1[C@]21CCC(=O)O1
ZINC000013515302,C[C@]12CC[C@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC000013517187,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
ZINC000013559434,COc1ccc2[nH]c(S(=O)(=O)Cc3ncc(C)c(OC)c3C)nc2c1
ZINC000013744635,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCNCC1)C2
ZINC000261494715,CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
ZINC000000001950,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
ZINC000000004285,Clc1cccc(N2CCNCC2)c1
ZINC000000391820,c1cncc([C@@H]2CCCN2)c1
ZINC000000155911,C[C@H]([C@H](O)c1ccccc1)N(C)C
ZINC000000154803,C[C@@H](N)[C@@H](O)c1ccc(O)cc1
ZINC000000005898,c1cncc([C@H]2CCCN2)c1
ZINC000000898237,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12
ZINC000000004726,NS(=O)(=O)c1ccc(Cl)cc1
ZINC000000896938,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21
ZINC000072190231,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
ZINC000247910405,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000002011568,c1ccc2c(c1)Sc1ccccc1N2C[C@H]1CN2CCC1CC2
ZINC000003978654,COc1c(O)cc2c(c1O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1OC2=O
ZINC000095618660,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000095618690,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O
ZINC000095618727,COc1cccc([C@@]2(C)CCCC[C@@H]2CN)c1
ZINC000095618587,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
ZINC000095618599,Nc1ccn([C@@H]2CS[C@@H](COP(=O)(O)O)O2)c(=O)n1
ZINC000095618609,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1
ZINC000095618628,Cc1c(O)cnc2c1N=C(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2C1CC1
ZINC000095618644,C[C@@H](C(=O)O)c1cccc(Oc2ccc(O[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@@H](O)[C@@H]3O)cc2)c1
ZINC000095618671,Nc1nc(S)c2nc(O)[nH]c2n1
ZINC000095618712,O=C1NC(=O)[C@@H](Cc2ccc(OCCNc3ncccc3OS(=O)(=O)O)cc2)S1
ZINC000095618742,O=C1NC(=O)[C@](C2=CC(=O)C(=O)C=C2)(c2ccccc2)N1
ZINC000095618777,Cc1cnc(/C(O)=N/CCc2ccc(S(=O)(=O)/N=C(/O)N[C@H]3CCC[C@@H](O)C3)cc2)cn1
ZINC000095618779,Cc1cc2c(s1)Nc1ccc(O)cc1N=C2N1CCN(C)CC1
ZINC000095618804,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](NC)[C@@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000095618810,CC[C@@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O
ZINC000095618829,C/N=C(\O)[C@H](O)c1cc(O)c2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1
ZINC000096077883,O=C1CCO[P@@](=O)(NCCCl)N1CCCl
ZINC000095618757,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1[C@@H](O)CC(C)=C[C@H]21
ZINC000095618882,C[C@@H](CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
ZINC000095618892,CN[C@@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
ZINC000095618900,CCc1cc2c(cc1CC)CC(NC[C@@H](O)c1ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c3[nH]c(=O)ccc13)C2
ZINC000095618908,CC(=O)N[C@@H]1CC[C@H]2Nc3ccc(C(N)=O)cc3[C@@H]2C1
ZINC000095618918,Cc1ccccc1[C@@H](OCCN)c1ccccc1
ZINC000000000546,CC[C@]1(c2ccccc2)NC(=O)NC1=O
ZINC000095618765,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)OCC3
ZINC000095618591,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1NC(C)=O
ZINC000095618603,C[C@@]1(O)CNCCc2ccc(Cl)cc21
ZINC000095618620,C[C@]12CC[C@H](O)C[C@H]1CC[C@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H]([C@@H]3COC(=O)C3)CC[C@]12O
ZINC000095618639,Cc1ccc(Nc2c(Cl)cc(O)c(C(=O)O)c2F)c(CC(=O)O)c1
ZINC000095618648,CCOCCn1c(N2CCCN(C)CC2)nc2cc(O)ccc21
ZINC000095618675,COc1cc2c3c([nH]c2cc1O)N(C(C)=O)CC3
ZINC000095618716,O=C1NC(=O)[C@@H](Cc2ccc(OCCNc3ccc(OS(=O)(=O)O)cn3)cc2)S1
ZINC000247910418,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000001851195,N[C@H](C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@@H]12)c1ccccc1
ZINC000013454202,CCCC(CCC)C(=O)OC1C[C@@H]2CC[C@H](C1)[N+]2(C)C
ZINC000094303244,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](O)[C@]5(CC)C=CCN6CC[C@@]43[C@@H]65)C2)C1
ZINC000095618575,C[N+]1([C@@H]2O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]2O)CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
ZINC000095618672,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccccc1
ZINC000095618711,O=C1NC(=O)[C@H](Cc2ccc(OCCNc3ncccc3O)cc2)S1
ZINC000095618741,O=C1NC(=O)[C@@](C2=CC(=O)C(=O)C=C2)(c2ccccc2)N1
ZINC000095618598,Nc1ccn([C@H]2CS[C@H](COP(=O)(O)O)O2)c(=O)n1
ZINC000095618614,Cc1cc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)nc2c1N=C(O)c1cccnc1N2C1CC1
ZINC000095618630,Cc1cn([C@@H]2C[C@H](N)[C@H](CO[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)O2)c(=O)[nH]c1=O
ZINC000095618645,COc1cc(-c2ccc(O)cc2)ccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC000095618661,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000095618689,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@@H]3C2)C[C@H](O)[C@@H]1O
ZINC000095618732,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ncccc1OS(=O)(=O)O
ZINC000095618748,CCOc1nc2cccc(C(=O)O[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000018096411,C[C@H](/N=C(/NC#N)Nc1ccncc1)C(C)(C)C
ZINC000195761836,CCCC[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(OS(=O)(=O)O)cc1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
ZINC000100011067,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1
ZINC000100015190,CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O
ZINC000095618590,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1NC(C)=O
ZINC000095618604,Cc1ccnc2c1N=C(O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2[C@@H]1C[C@@H]1O
ZINC000095618625,COc1ccc2c(c1)[C@](O)(CC/N=C(/C)O)CN2
ZINC000095618641,C[C@H](C(=O)O)c1cccc(Oc2ccc(O[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@H](O)[C@@H]3O)cc2)c1
ZINC000095618655,C[C@@H]1C[C@H]2[C@@H]3[C@H](O)CC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
ZINC000095618668,O=P(O)(O)[C@H](O)[C@H]1O[C@@H](n2cnc3c(S)nc(O)nc32)[C@H](O)[C@H]1O
ZINC000095618680,CC(=O)N1CCc2c1[nH]c1ccc(O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
ZINC000095618705,COC[C@@H](NC(=O)O[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O)C(=O)NCc1ccccc1
ZINC000095618715,O=C1NC(=O)[C@H](Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1
ZINC000095618736,CC[C@@H](N[C@H](C)C(=O)N1[C@H](C(=O)O[C@]2(C(=O)O)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)O
ZINC000000002092,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
ZINC000000002220,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O
ZINC000000003711,Nc1c2c(nc3ccccc13)CCC[C@@H]2O
ZINC000000004531,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1
ZINC000000896937,NC(=O)N1c2ccccc2C[C@@H](O)c2ccccc21
ZINC000000897107,N[P@](=O)(O)N(CCCl)CCCl
ZINC000000021067,Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1
ZINC000000024890,CC1(C)CCSc2ccc(C#Cc3ccc(C(=O)O)cn3)cc21
ZINC000000066064,c1cnc(N2CCNCC2)nc1
ZINC000000088619,Nc1cccc(C(=O)O)c1O
ZINC000000119268,Cc1c(O)c(=O)n(-c2ccccc2)n1C
ZINC000000119642,O=C1NC(=O)[C@](c2ccccc2)(c2ccc(O)cc2)N1
ZINC000000120074,Nc1ccc(C(=O)NCCC(=O)O)cc1
ZINC000000132448,OC1(c2ccc(Cl)cc2)CCNCC1
ZINC000000156820,C[C@@H]1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23
ZINC000000158593,O=C(O)c1ccncc1
ZINC000000246606,C[C@]12CC3(N)CC(O)(C1)C[C@@](C)(C3)C2
ZINC000000394355,CN[C@H](C)Cc1ccc(O)cc1
ZINC000000403033,C[C@H](N)Cc1ccc2c(c1)OCO2
ZINC000000403055,CN[C@H](C)C(=O)c1ccccc1
ZINC000000507462,CCC[C@H](CC(C)=O)C(=O)O
ZINC000003831462,CC(C)=CCOc1ccc(/C=C/C(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1
ZINC000003871576,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC000245224599,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
ZINC000410428673,N=C1NCC[C@H]([C@@H]2NC(=O)/C(=C\NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)[C@H](O)CCN)CNC2=O)N1
ZINC000101687674,CC(C)[C@@H]1OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O
ZINC000060392779,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
ZINC000247910399,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000003609266,O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
ZINC000261139420,C=CC[N@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
ZINC000061389419,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
ZINC000095618571,Nc1ccc(/C=N\N2CC(=O)NC2=O)o1
ZINC000095618588,CN(C)CC/C=C1\c2ccccc2COc2ccc(O[C@@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)cc21
ZINC000095618592,COc1c(C)c2c(c(O[C@H]3O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]3O)c1C/C=C(/C)CCC(=O)O)C(=O)OC2
ZINC000095618602,C[C@]1(O)CNCCc2ccc(Cl)cc21
ZINC000095618627,Cc1c(O)cnc2c1N=C(O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1N2C1CC1
ZINC000095618636,Cc1cn([C@@H]2C[C@@H](N=[N+]=[N-])[C@@H](CO[C@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)nc1O
ZINC000095618643,C[C@H](C(=O)O)c1cccc(Oc2ccc(O[C@H]3[C@H](O)[C@@H](C(=O)O)O[C@@H](O)[C@@H]3O)cc2)c1
ZINC000095618647,Cc1ccc(Nc2c(Cl)ccc(C(=O)O)c2F)c(CC(=O)O)c1
ZINC000095618657,CCOCCn1c(N2CCCN(C)CC2)nc2ccc(O)cc21
ZINC000095618666,O=P(O)(O)[C@H](O)[C@H]1O[C@@H](n2cnc3c(S)nc(O)nc32)[C@H](O)[C@@H]1O
ZINC000095618670,C[C@H]1CNCCc2cc(O)c(Cl)cc21
ZINC000095618674,CC#CCn1c(N2CCC[C@@H](O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
ZINC000095618691,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@H]4[C@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O
ZINC000095618709,COc1ccc2c(c1)c(CCNC(C)=O)cn2[C@@H]1O[C@@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000095618713,O=C1NC(=O)[C@H](Cc2ccc(OCCNc3ncccc3OS(=O)(=O)O)cc2)S1
ZINC000095618717,O=C1NC(=O)[C@H](Cc2ccc(OCCNc3ccc(OS(=O)(=O)O)cn3)cc2)S1
ZINC000095618728,COCCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
ZINC000095618734,CC[C@@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O[C@]2(C(=O)O)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)C[C@@H]2CCCC[C@@H]21)C(=O)O
ZINC000095618739,O=Cc1cc([C@]2(c3ccccc3)NC(=O)NC2=O)ccc1O
ZINC000095618743,CO[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
ZINC000003872987,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O
ZINC000002077807,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000000402630,Cc1cn([C@@H]2C[C@@H](N)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000100037971,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@H]2CC[C@H]1N2CCCF
ZINC000018178475,O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
ZINC000005141311,C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
ZINC000100054455,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC[C@]3(C)O[C@H]3[C@@H]21
ZINC000100054813,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=C[C@@H]1O[C@@H]21
ZINC000100054353,O=C1NC(=O)[C@](C2=C[C@@H]3O[C@@H]3C=C2)(c2ccccc2)N1
ZINC000100054458,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CC[C@]3(C)O[C@H]3[C@H]21
ZINC000100229736,CN1[C@H]2CC(OC(=O)[C@@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21
ZINC000011616153,CO[C@@H]1[C@H](OC(N)=O)[C@@H](O)[C@@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
ZINC000013783495,C[C@@H](N/C(=N/C#N)Nc1ccncc1)C(C)(C)C
ZINC000095618745,CO[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C
